time(mS),current(pA)
41.625,4956.875
41.65625,4957.96875
41.6875,4959.0625
41.71875,4960.15625
41.75,4961.25
41.78125,4962.34375
41.8125,4963.4375
41.84375,4964.53125
41.875,4965.625
41.90625,4966.71875
41.9375,4967.8125
41.96875,4968.90625
42.0,4970.0
42.03125,4971.09375
42.0625,4972.1875
42.09375,4973.28125
42.125,4974.375
42.15625,4975.46875
42.1875,4976.5625
42.21875,4977.65625
42.25,4978.75
42.28125,4979.84375
42.3125,4980.9375
42.34375,4982.03125
42.375,4983.125
42.40625,4984.21875
42.4375,4985.3125
42.46875,4986.40625
42.5,4987.5
42.53125,4988.59375
42.5625,4989.6875
42.59375,4990.78125
42.625,4991.875
42.65625,4992.96875
42.6875,4994.0625
42.71875,4995.15625
42.75,4996.25
42.78125,4997.34375
42.8125,4998.4375
42.84375,4999.53125
42.875,5000.625
42.90625,5001.71875
42.9375,5002.8125
42.96875,5003.90625
43.0,5005.0
43.03125,5006.09375
43.0625,5007.1875
43.09375,5008.28125
43.125,5009.375
43.15625,5010.46875
43.1875,5011.5625
43.21875,5012.65625
43.25,5013.75
43.28125,5014.84375
43.3125,5015.9375
43.34375,5017.03125
43.375,5018.125
43.40625,5019.21875
43.4375,5020.3125
43.46875,5021.40625
43.5,5022.5
43.53125,5023.59375
43.5625,5024.6875
43.59375,5025.78125
43.625,5026.875
43.65625,5027.96875
43.6875,5029.0625
43.71875,5030.15625
43.75,5031.25
43.78125,5032.34375
43.8125,5033.4375
43.84375,5034.53125
43.875,5035.625
43.90625,5036.71875
43.9375,5037.8125
43.96875,5038.90625
44.0,5040.0
44.03125,5041.09375
44.0625,5042.1875
44.09375,5043.28125
44.125,5044.375
44.15625,5045.46875
44.1875,5046.5625
44.21875,5047.65625
44.25,5048.75
44.28125,5049.84375
44.3125,5050.9375
44.34375,5052.03125
44.375,5053.125
44.40625,5054.21875
44.4375,5055.3125
44.46875,5056.40625
44.5,5057.5
44.53125,5058.59375
44.5625,5059.6875
44.59375,5060.78125
44.625,5061.875
44.65625,5062.96875
44.6875,5064.0625
44.71875,5065.15625
44.75,5066.25
44.78125,5067.34375
44.8125,5068.4375
44.84375,5069.53125
44.875,5070.625
44.90625,5071.71875
44.9375,5072.8125
44.96875,5073.90625
45.0,5075.0
45.03125,5076.09375
45.0625,5077.1875
45.09375,5078.28125
45.125,5079.375
45.15625,5080.46875
45.1875,5081.5625
45.21875,5082.65625
45.25,5083.75
45.28125,5084.84375
45.3125,5085.9375
45.34375,5087.03125
45.375,5088.125
45.40625,5089.21875
45.4375,5090.3125
45.46875,5091.40625
45.5,5092.5
45.53125,5093.59375
45.5625,5094.6875
45.59375,5095.78125
45.625,5096.875
45.65625,5097.96875
45.6875,5099.0625
45.71875,5100.15625
45.75,5101.25
45.78125,5102.34375
45.8125,5103.4375
45.84375,5104.53125
45.875,5105.625
45.90625,5106.71875
45.9375,5107.8125
45.96875,5108.90625
46.0,5110.0
46.03125,5111.09375
46.0625,5112.1875
46.09375,5113.28125
46.125,5114.375
46.15625,5115.46875
46.1875,5116.5625
46.21875,5117.65625
46.25,5118.75
46.28125,5119.84375
46.3125,5120.9375
46.34375,5122.03125
46.375,5123.125
46.40625,5124.21875
46.4375,5125.3125
46.46875,5126.40625
46.5,5127.5
46.53125,5128.59375
46.5625,5129.6875
46.59375,5130.78125
46.625,5131.875
46.65625,5132.96875
46.6875,5134.0625
46.71875,5135.15625
46.75,5136.25
46.78125,5137.34375
46.8125,5138.4375
46.84375,5139.53125
46.875,5140.625
46.90625,5141.71875
46.9375,5142.8125
46.96875,5143.90625
47.0,5145.0
47.03125,5146.09375
47.0625,5147.1875
47.09375,5148.28125
47.125,5149.375
47.15625,5150.46875
47.1875,5151.5625
47.21875,5152.65625
47.25,5153.75
47.28125,5154.84375
47.3125,5155.9375
47.34375,5157.03125
47.375,5158.125
47.40625,5159.21875
47.4375,5160.3125
47.46875,5161.40625
47.5,5162.5
47.53125,5163.59375
47.5625,5164.6875
47.59375,5165.78125
47.625,5166.875
47.65625,5167.96875
47.6875,5169.0625
47.71875,5170.15625
47.75,5171.25
47.78125,5172.34375
47.8125,5173.4375
47.84375,5174.53125
47.875,5175.625
47.90625,5176.71875
47.9375,5177.8125
47.96875,5178.90625
48.0,5180.0
48.03125,5181.09375
48.0625,5182.1875
48.09375,5183.28125
48.125,5184.375
48.15625,5185.46875
48.1875,5186.5625
48.21875,5187.65625
48.25,5188.75
48.28125,5189.84375
48.3125,5190.9375
48.34375,5192.03125
48.375,5193.125
48.40625,5194.21875
48.4375,5195.3125
48.46875,5196.40625
48.5,5197.5
48.53125,5198.59375
48.5625,5199.6875
48.59375,5200.78125
48.625,5201.875
48.65625,5202.96875
48.6875,5204.0625
48.71875,5205.15625
48.75,5206.25
48.78125,5207.34375
48.8125,5208.4375
48.84375,5209.53125
48.875,5210.625
48.90625,5211.71875
48.9375,5212.8125
48.96875,5213.90625
49.0,5215.0
49.03125,5216.09375
49.0625,5217.1875
49.09375,5218.28125
49.125,5219.375
49.15625,5220.46875
49.1875,5221.5625
49.21875,5222.65625
49.25,5223.75
49.28125,5224.84375
49.3125,5225.9375
49.34375,5227.03125
49.375,5228.125
49.40625,5229.21875
49.4375,5230.3125
49.46875,5231.40625
49.5,5232.5
49.53125,5233.59375
49.5625,5234.6875
49.59375,5235.78125
49.625,5236.875
49.65625,5237.96875
49.6875,5239.0625
49.71875,5240.15625
49.75,5241.25
49.78125,5242.34375
49.8125,5243.4375
49.84375,5244.53125
49.875,5245.625
49.90625,5246.71875
49.9375,5247.8125
49.96875,5248.90625
50.0,5250.0
50.03125,5251.09375
50.0625,5252.1875
50.09375,5253.28125
50.125,5254.375
50.15625,5255.46875
50.1875,5256.5625
50.21875,5257.65625
50.25,5258.75
50.28125,5259.84375
50.3125,5260.9375
50.34375,5262.03125
50.375,5263.125
50.40625,5264.21875
50.4375,5265.3125
50.46875,5266.40625
50.5,5267.5
50.53125,5268.59375
50.5625,5269.6875
50.59375,5270.78125
50.625,5271.875
50.65625,5272.96875
50.6875,5274.0625
50.71875,5275.15625
50.75,5276.25
50.78125,5277.34375
50.8125,5278.4375
50.84375,5279.53125
50.875,5280.625
50.90625,5281.71875
50.9375,5282.8125
50.96875,5283.90625
51.0,5285.0
51.03125,5286.09375
51.0625,5287.1875
51.09375,5288.28125
51.125,5289.375
51.15625,5290.46875
51.1875,5291.5625
51.21875,5292.65625
51.25,5293.75
51.28125,5294.84375
51.3125,5295.9375
51.34375,5297.03125
51.375,5298.125
51.40625,5299.21875
51.4375,5300.3125
51.46875,5301.40625
51.5,5302.5
51.53125,5303.59375
51.5625,5304.6875
51.59375,5305.78125
51.625,5306.875
51.65625,5307.96875
51.6875,5309.0625
51.71875,5310.15625
51.75,5311.25
51.78125,5312.34375
51.8125,5313.4375
51.84375,5314.53125
51.875,5315.625
51.90625,5316.71875
51.9375,5317.8125
51.96875,5318.90625
52.0,5320.0
52.03125,5321.09375
52.0625,5322.1875
52.09375,5323.28125
52.125,5324.375
52.15625,5325.46875
52.1875,5326.5625
52.21875,5327.65625
52.25,5328.75
52.28125,5329.84375
52.3125,5330.9375
52.34375,5332.03125
52.375,5333.125
52.40625,5334.21875
52.4375,5335.3125
52.46875,5336.40625
52.5,5337.5
52.53125,5338.59375
52.5625,5339.6875
52.59375,5340.78125
52.625,5341.875
52.65625,5342.96875
52.6875,5344.0625
52.71875,5345.15625
52.75,5346.25
52.78125,5347.34375
52.8125,5348.4375
52.84375,5349.53125
52.875,5350.625
52.90625,5351.71875
52.9375,5352.8125
52.96875,5353.90625
53.0,5355.0
53.03125,5356.09375
53.0625,5357.1875
53.09375,5358.28125
53.125,5359.375
53.15625,5360.46875
53.1875,5361.5625
53.21875,5362.65625
53.25,5363.75
53.28125,5364.84375
53.3125,5365.9375
53.34375,5367.03125
53.375,5368.125
53.40625,5369.21875
53.4375,5370.3125
53.46875,5371.40625
53.5,5372.5
53.53125,5373.59375
53.5625,5374.6875
53.59375,5375.78125
53.625,5376.875
53.65625,5377.96875
53.6875,5379.0625
53.71875,5380.15625
53.75,5381.25
53.78125,5382.34375
53.8125,5383.4375
53.84375,5384.53125
53.875,5385.625
53.90625,5386.71875
53.9375,5387.8125
53.96875,5388.90625
54.0,5390.0
54.03125,5391.09375
54.0625,5392.1875
54.09375,5393.28125
54.125,5394.375
54.15625,5395.46875
54.1875,5396.5625
54.21875,5397.65625
54.25,5398.75
54.28125,5399.84375
54.3125,5400.9375
54.34375,5402.03125
54.375,5403.125
54.40625,5404.21875
54.4375,5405.3125
54.46875,5406.40625
54.5,5407.5
54.53125,5408.59375
54.5625,5409.6875
54.59375,5410.78125
54.625,5411.875
54.65625,5412.96875
54.6875,5414.0625
54.71875,5415.15625
54.75,5416.25
54.78125,5417.34375
54.8125,5418.4375
54.84375,5419.53125
54.875,5420.625
54.90625,5421.71875
54.9375,5422.8125
54.96875,5423.90625
55.0,5425.0
55.03125,5426.09375
55.0625,5427.1875
55.09375,5428.28125
55.125,5429.375
55.15625,5430.46875
55.1875,5431.5625
55.21875,5432.65625
55.25,5433.75
55.28125,5434.84375
55.3125,5435.9375
55.34375,5437.03125
55.375,5438.125
55.40625,5439.21875
55.4375,5440.3125
55.46875,5441.40625
55.5,5442.5
55.53125,5443.59375
55.5625,5444.6875
55.59375,5445.78125
55.625,5446.875
55.65625,5447.96875
55.6875,5449.0625
55.71875,5450.15625
55.75,5451.25
55.78125,5452.34375
55.8125,5453.4375
55.84375,5454.53125
55.875,5455.625
55.90625,5456.71875
55.9375,5457.8125
55.96875,5458.90625
56.0,5460.0
56.03125,5461.09375
56.0625,5462.1875
56.09375,5463.28125
56.125,5464.375
56.15625,5465.46875
56.1875,5466.5625
56.21875,5467.65625
56.25,5468.75
56.28125,5469.84375
56.3125,5470.9375
56.34375,5472.03125
56.375,5473.125
56.40625,5474.21875
56.4375,5475.3125
56.46875,5476.40625
56.5,5477.5
56.53125,5478.59375
56.5625,5479.6875
56.59375,5480.78125
56.625,5481.875
56.65625,5482.96875
56.6875,5484.0625
56.71875,5485.15625
56.75,5486.25
56.78125,5487.34375
56.8125,5488.4375
56.84375,5489.53125
56.875,5490.625
56.90625,5491.71875
56.9375,5492.8125
56.96875,5493.90625
57.0,5495.0
57.03125,5496.09375
57.0625,5497.1875
57.09375,5498.28125
57.125,5499.375
57.15625,5500.46875
57.1875,5501.5625
57.21875,5502.65625
57.25,5503.75
57.28125,5504.84375
57.3125,5505.9375
57.34375,5507.03125
57.375,5508.125
57.40625,5509.21875
57.4375,5510.3125
57.46875,5511.40625
57.5,5512.5
57.53125,5513.59375
57.5625,5514.6875
57.59375,5515.78125
57.625,5516.875
57.65625,5517.96875
57.6875,5519.0625
57.71875,5520.15625
57.75,5521.25
57.78125,5522.34375
57.8125,5523.4375
57.84375,5524.53125
57.875,5525.625
57.90625,5526.71875
57.9375,5527.8125
57.96875,5528.90625
58.0,5530.0
58.03125,5531.09375
58.0625,5532.1875
58.09375,5533.28125
58.125,5534.375
58.15625,5535.46875
58.1875,5536.5625
58.21875,5537.65625
58.25,5538.75
58.28125,5539.84375
58.3125,5540.9375
58.34375,5542.03125
58.375,5543.125
58.40625,5544.21875
58.4375,5545.3125
58.46875,5546.40625
58.5,5547.5
58.53125,5548.59375
58.5625,5549.6875
58.59375,5550.78125
58.625,5551.875
58.65625,5552.96875
58.6875,5554.0625
58.71875,5555.15625
58.75,5556.25
58.78125,5557.34375
58.8125,5558.4375
58.84375,5559.53125
58.875,5560.625
58.90625,5561.71875
58.9375,5562.8125
58.96875,5563.90625
59.0,5565.0
59.03125,5566.09375
59.0625,5567.1875
59.09375,5568.28125
59.125,5569.375
59.15625,5570.46875
59.1875,5571.5625
59.21875,5572.65625
59.25,5573.75
59.28125,5574.84375
59.3125,5575.9375
59.34375,5577.03125
59.375,5578.125
59.40625,5579.21875
59.4375,5580.3125
59.46875,5581.40625
59.5,5582.5
59.53125,5583.59375
59.5625,5584.6875
59.59375,5585.78125
59.625,5586.875
59.65625,5587.96875
59.6875,5589.0625
59.71875,5590.15625
59.75,5591.25
59.78125,5592.34375
59.8125,5593.4375
59.84375,5594.53125
59.875,5595.625
59.90625,5596.71875
59.9375,5597.8125
59.96875,5598.90625
60.0,5600.0
60.03125,5601.09375
60.0625,5602.1875
60.09375,5603.28125
60.125,5604.375
60.15625,5605.46875
60.1875,5606.5625
60.21875,5607.65625
60.25,5608.75
60.28125,5609.84375
60.3125,5610.9375
60.34375,5612.03125
60.375,5613.125
60.40625,5614.21875
60.4375,5615.3125
60.46875,5616.40625
60.5,5617.5
60.53125,5618.59375
60.5625,5619.6875
60.59375,5620.78125
60.625,5621.875
60.65625,5622.96875
60.6875,5624.0625
60.71875,5625.15625
60.75,5626.25
60.78125,5627.34375
60.8125,5628.4375
60.84375,5629.53125
60.875,5630.625
60.90625,5631.71875
60.9375,5632.8125
60.96875,5633.90625
61.0,5635.0
61.03125,5636.09375
61.0625,5637.1875
61.09375,5638.28125
61.125,5639.375
61.15625,5640.46875
61.1875,5641.5625
61.21875,5642.65625
61.25,5643.75
61.28125,5644.84375
61.3125,5645.9375
61.34375,5647.03125
61.375,5648.125
61.40625,5649.21875
61.4375,5650.3125
61.46875,5651.40625
61.5,5652.5
61.53125,5653.59375
61.5625,5654.6875
61.59375,5655.78125
61.625,5656.875
61.65625,5657.96875
61.6875,5659.0625
61.71875,5660.15625
61.75,5661.25
61.78125,5662.34375
61.8125,5663.4375
61.84375,5664.53125
61.875,5665.625
61.90625,5666.71875
61.9375,5667.8125
61.96875,5668.90625
62.0,5670.0
62.03125,5671.09375
62.0625,5672.1875
62.09375,5673.28125
62.125,5674.375
62.15625,5675.46875
62.1875,5676.5625
62.21875,5677.65625
62.25,5678.75
62.28125,5679.84375
62.3125,5680.9375
62.34375,5682.03125
62.375,5683.125
62.40625,5684.21875
62.4375,5685.3125
62.46875,5686.40625
62.5,5687.5
62.53125,5688.59375
62.5625,5689.6875
62.59375,5690.78125
62.625,5691.875
62.65625,5692.96875
62.6875,5694.0625
62.71875,5695.15625
62.75,5696.25
62.78125,5697.34375
62.8125,5698.4375
62.84375,5699.53125
62.875,5700.625
62.90625,5701.71875
62.9375,5702.8125
62.96875,5703.90625
63.0,5705.0
63.03125,5706.09375
63.0625,5707.1875
63.09375,5708.28125
63.125,5709.375
63.15625,5710.46875
63.1875,5711.5625
63.21875,5712.65625
63.25,5713.75
63.28125,5714.84375
63.3125,5715.9375
63.34375,5717.03125
63.375,5718.125
63.40625,5719.21875
63.4375,5720.3125
63.46875,5721.40625
63.5,5722.5
63.53125,5723.59375
63.5625,5724.6875
63.59375,5725.78125
63.625,5726.875
63.65625,5727.96875
63.6875,5729.0625
63.71875,5730.15625
63.75,5731.25
63.78125,5732.34375
63.8125,5733.4375
63.84375,5734.53125
63.875,5735.625
63.90625,5736.71875
63.9375,5737.8125
63.96875,5738.90625
64.0,5740.0
64.03125,5741.09375
64.0625,5742.1875
64.09375,5743.28125
64.125,5744.375
64.15625,5745.46875
64.1875,5746.5625
64.21875,5747.65625
64.25,5748.75
64.28125,5749.84375
64.3125,5750.9375
64.34375,5752.03125
64.375,5753.125
64.40625,5754.21875
64.4375,5755.3125
64.46875,5756.40625
64.5,5757.5
64.53125,5758.59375
64.5625,5759.6875
64.59375,5760.78125
64.625,5761.875
64.65625,5762.96875
64.6875,5764.0625
64.71875,5765.15625
64.75,5766.25
64.78125,5767.34375
64.8125,5768.4375
64.84375,5769.53125
64.875,5770.625
64.90625,5771.71875
64.9375,5772.8125
64.96875,5773.90625
65.0,5775.0
65.03125,5776.09375
65.0625,5777.1875
65.09375,5778.28125
65.125,5779.375
65.15625,5780.46875
65.1875,5781.5625
65.21875,5782.65625
65.25,5783.75
65.28125,5784.84375
65.3125,5785.9375
65.34375,5787.03125
65.375,5788.125
65.40625,5789.21875
65.4375,5790.3125
65.46875,5791.40625
65.5,5792.5
65.53125,5793.59375
65.5625,5794.6875
65.59375,5795.78125
65.625,5796.875
65.65625,5797.96875
65.6875,5799.0625
65.71875,5800.15625
65.75,5801.25
65.78125,5802.34375
65.8125,5803.4375
65.84375,5804.53125
65.875,5805.625
65.90625,5806.71875
65.9375,5807.8125
65.96875,5808.90625
66.0,5810.0
66.03125,5811.09375
66.0625,5812.1875
66.09375,5813.28125
66.125,5814.375
66.15625,5815.46875
66.1875,5816.5625
66.21875,5817.65625
66.25,5818.75
66.28125,5819.84375
66.3125,5820.9375
66.34375,5822.03125
66.375,5823.125
66.40625,5824.21875
66.4375,5825.3125
66.46875,5826.40625
66.5,5827.5
66.53125,5828.59375
66.5625,5829.6875
66.59375,5830.78125
66.625,5831.875
66.65625,5832.96875
66.6875,5834.0625
66.71875,5835.15625
66.75,5836.25
66.78125,5837.34375
66.8125,5838.4375
66.84375,5839.53125
66.875,5840.625
66.90625,5841.71875
66.9375,5842.8125
66.96875,5843.90625
67.0,5845.0
67.03125,5846.09375
67.0625,5847.1875
67.09375,5848.28125
67.125,5849.375
67.15625,5850.46875
67.1875,5851.5625
67.21875,5852.65625
67.25,5853.75
67.28125,5854.84375
67.3125,5855.9375
67.34375,5857.03125
67.375,5858.125
67.40625,5859.21875
67.4375,5860.3125
67.46875,5861.40625
67.5,5862.5
67.53125,5863.59375
67.5625,5864.6875
67.59375,5865.78125
67.625,5866.875
67.65625,5867.96875
67.6875,5869.0625
67.71875,5870.15625
67.75,5871.25
67.78125,5872.34375
67.8125,5873.4375
67.84375,5874.53125
67.875,5875.625
67.90625,5876.71875
67.9375,5877.8125
67.96875,5878.90625
68.0,5880.0
68.03125,5881.09375
68.0625,5882.1875
68.09375,5883.28125
68.125,5884.375
68.15625,5885.46875
68.1875,5886.5625
68.21875,5887.65625
68.25,5888.75
68.28125,5889.84375
68.3125,5890.9375
68.34375,5892.03125
68.375,5893.125
68.40625,5894.21875
68.4375,5895.3125
68.46875,5896.40625
68.5,5897.5
68.53125,5898.59375
68.5625,5899.6875
68.59375,5900.78125
68.625,5901.875
68.65625,5902.96875
68.6875,5904.0625
68.71875,5905.15625
68.75,5906.25
68.78125,5907.34375
68.8125,5908.4375
68.84375,5909.53125
68.875,5910.625
68.90625,5911.71875
68.9375,5912.8125
68.96875,5913.90625
69.0,5915.0
69.03125,5916.09375
69.0625,5917.1875
69.09375,5918.28125
69.125,5919.375
69.15625,5920.46875
69.1875,5921.5625
69.21875,5922.65625
69.25,5923.75
69.28125,5924.84375
69.3125,5925.9375
69.34375,5927.03125
69.375,5928.125
69.40625,5929.21875
69.4375,5930.3125
69.46875,5931.40625
69.5,5932.5
69.53125,5933.59375
69.5625,5934.6875
69.59375,5935.78125
69.625,5936.875
69.65625,5937.96875
69.6875,5939.0625
69.71875,5940.15625
69.75,5941.25
69.78125,5942.34375
69.8125,5943.4375
69.84375,5944.53125
69.875,5945.625
69.90625,5946.71875
69.9375,5947.8125
69.96875,5948.90625
70.0,5950.0
70.03125,5951.09375
70.0625,5952.1875
70.09375,5953.28125
70.125,5954.375
70.15625,5955.46875
70.1875,5956.5625
70.21875,5957.65625
70.25,5958.75
70.28125,5959.84375
70.3125,5960.9375
70.34375,5962.03125
70.375,5963.125
70.40625,5964.21875
70.4375,5965.3125
70.46875,5966.40625
70.5,5967.5
70.53125,5968.59375
70.5625,5969.6875
70.59375,5970.78125
70.625,5971.875
70.65625,5972.96875
70.6875,5974.0625
70.71875,5975.15625
70.75,5976.25
70.78125,5977.34375
70.8125,5978.4375
70.84375,5979.53125
70.875,5980.625
70.90625,5981.71875
70.9375,5982.8125
70.96875,5983.90625
71.0,5985.0
71.03125,5986.09375
71.0625,5987.1875
71.09375,5988.28125
71.125,5989.375
71.15625,5990.46875
71.1875,5991.5625
71.21875,5992.65625
71.25,5993.75
71.28125,5994.84375
71.3125,5995.9375
71.34375,5997.03125
71.375,5998.125
71.40625,5999.21875
71.4375,6000.3125
71.46875,6001.40625
71.5,6002.5
71.53125,6003.59375
71.5625,6004.6875
71.59375,6005.78125
71.625,6006.875
71.65625,6007.96875
71.6875,6009.0625
71.71875,6010.15625
71.75,6011.25
71.78125,6012.34375
71.8125,6013.4375
71.84375,6014.53125
71.875,6015.625
71.90625,6016.71875
71.9375,6017.8125
71.96875,6018.90625
72.0,6020.0
72.03125,6021.09375
72.0625,6022.1875
72.09375,6023.28125
72.125,6024.375
72.15625,6025.46875
72.1875,6026.5625
72.21875,6027.65625
72.25,6028.75
72.28125,6029.84375
72.3125,6030.9375
72.34375,6032.03125
72.375,6033.125
72.40625,6034.21875
72.4375,6035.3125
72.46875,6036.40625
72.5,6037.5
72.53125,6038.59375
72.5625,6039.6875
72.59375,6040.78125
72.625,6041.875
72.65625,6042.96875
72.6875,6044.0625
72.71875,6045.15625
72.75,6046.25
72.78125,6047.34375
72.8125,6048.4375
72.84375,6049.53125
72.875,6050.625
72.90625,6051.71875
72.9375,6052.8125
72.96875,6053.90625
73.0,6055.0
73.03125,6056.09375
73.0625,6057.1875
73.09375,6058.28125
73.125,6059.375
73.15625,6060.46875
73.1875,6061.5625
73.21875,6062.65625
73.25,6063.75
73.28125,6064.84375
73.3125,6065.9375
73.34375,6067.03125
73.375,6068.125
73.40625,6069.21875
73.4375,6070.3125
73.46875,6071.40625
73.5,6072.5
73.53125,6073.59375
73.5625,6074.6875
73.59375,6075.78125
73.625,6076.875
73.65625,6077.96875
73.6875,6079.0625
73.71875,6080.15625
73.75,6081.25
73.78125,6082.34375
73.8125,6083.4375
73.84375,6084.53125
73.875,6085.625
73.90625,6086.71875
73.9375,6087.8125
73.96875,6088.90625
74.0,6090.0
74.03125,6091.09375
74.0625,6092.1875
74.09375,6093.28125
74.125,6094.375
74.15625,6095.46875
74.1875,6096.5625
74.21875,6097.65625
74.25,6098.75
74.28125,6099.84375
74.3125,6100.9375
74.34375,6102.03125
74.375,6103.125
74.40625,6104.21875
74.4375,6105.3125
74.46875,6106.40625
74.5,6107.5
74.53125,6108.59375
74.5625,6109.6875
74.59375,6110.78125
74.625,6111.875
74.65625,6112.96875
74.6875,6114.0625
74.71875,6115.15625
74.75,6116.25
74.78125,6117.34375
74.8125,6118.4375
74.84375,6119.53125
74.875,6120.625
74.90625,6121.71875
74.9375,6122.8125
74.96875,6123.90625
75.0,6125.0
75.03125,6126.09375
75.0625,6127.1875
75.09375,6128.28125
75.125,6129.375
75.15625,6130.46875
75.1875,6131.5625
75.21875,6132.65625
75.25,6133.75
75.28125,6134.84375
75.3125,6135.9375
75.34375,6137.03125
75.375,6138.125
75.40625,6139.21875
75.4375,6140.3125
75.46875,6141.40625
75.5,6142.5
75.53125,6143.59375
75.5625,6144.6875
75.59375,6145.78125
75.625,6146.875
75.65625,6147.96875
75.6875,6149.0625
75.71875,6150.15625
75.75,6151.25
75.78125,6152.34375
75.8125,6153.4375
75.84375,6154.53125
75.875,6155.625
75.90625,6156.71875
75.9375,6157.8125
75.96875,6158.90625
76.0,6160.0
76.03125,6161.09375
76.0625,6162.1875
76.09375,6163.28125
76.125,6164.375
76.15625,6165.46875
76.1875,6166.5625
76.21875,6167.65625
76.25,6168.75
76.28125,6169.84375
76.3125,6170.9375
76.34375,6172.03125
76.375,6173.125
76.40625,6174.21875
76.4375,6175.3125
76.46875,6176.40625
76.5,6177.5
76.53125,6178.59375
76.5625,6179.6875
76.59375,6180.78125
76.625,6181.875
76.65625,6182.96875
76.6875,6184.0625
76.71875,6185.15625
76.75,6186.25
76.78125,6187.34375
76.8125,6188.4375
76.84375,6189.53125
76.875,6190.625
76.90625,6191.71875
76.9375,6192.8125
76.96875,6193.90625
77.0,6195.0
77.03125,6196.09375
77.0625,6197.1875
77.09375,6198.28125
77.125,6199.375
77.15625,6200.46875
77.1875,6201.5625
77.21875,6202.65625
77.25,6203.75
77.28125,6204.84375
77.3125,6205.9375
77.34375,6207.03125
77.375,6208.125
77.40625,6209.21875
77.4375,6210.3125
77.46875,6211.40625
77.5,6212.5
77.53125,6213.59375
77.5625,6214.6875
77.59375,6215.78125
77.625,6216.875
77.65625,6217.96875
77.6875,6219.0625
77.71875,6220.15625
77.75,6221.25
77.78125,6222.34375
77.8125,6223.4375
77.84375,6224.53125
77.875,6225.625
77.90625,6226.71875
77.9375,6227.8125
77.96875,6228.90625
78.0,6230.0
78.03125,6231.09375
78.0625,6232.1875
78.09375,6233.28125
78.125,6234.375
78.15625,6235.46875
78.1875,6236.5625
78.21875,6237.65625
78.25,6238.75
78.28125,6239.84375
78.3125,6240.9375
78.34375,6242.03125
78.375,6243.125
78.40625,6244.21875
78.4375,6245.3125
78.46875,6246.40625
78.5,6247.5
78.53125,6248.59375
78.5625,6249.6875
78.59375,6250.78125
78.625,6251.875
78.65625,6252.96875
78.6875,6254.0625
78.71875,6255.15625
78.75,6256.25
78.78125,6257.34375
78.8125,6258.4375
78.84375,6259.53125
78.875,6260.625
78.90625,6261.71875
78.9375,6262.8125
78.96875,6263.90625
79.0,6265.0
79.03125,6266.09375
79.0625,6267.1875
79.09375,6268.28125
79.125,6269.375
79.15625,6270.46875
79.1875,6271.5625
79.21875,6272.65625
79.25,6273.75
79.28125,6274.84375
79.3125,6275.9375
79.34375,6277.03125
79.375,6278.125
79.40625,6279.21875
79.4375,6280.3125
79.46875,6281.40625
79.5,6282.5
79.53125,6283.59375
79.5625,6284.6875
79.59375,6285.78125
79.625,6286.875
79.65625,6287.96875
79.6875,6289.0625
79.71875,6290.15625
79.75,6291.25
79.78125,6292.34375
79.8125,6293.4375
79.84375,6294.53125
79.875,6295.625
79.90625,6296.71875
79.9375,6297.8125
79.96875,6298.90625
80.0,6300.0
80.03125,6301.09375
80.0625,6302.1875
80.09375,6303.28125
80.125,6304.375
80.15625,6305.46875
80.1875,6306.5625
80.21875,6307.65625
80.25,6308.75
80.28125,6309.84375
80.3125,6310.9375
80.34375,6312.03125
80.375,6313.125
80.40625,6314.21875
80.4375,6315.3125
80.46875,6316.40625
80.5,6317.5
80.53125,6318.59375
80.5625,6319.6875
80.59375,6320.78125
80.625,6321.875
80.65625,6322.96875
80.6875,6324.0625
80.71875,6325.15625
80.75,6326.25
80.78125,6327.34375
80.8125,6328.4375
80.84375,6329.53125
80.875,6330.625
80.90625,6331.71875
80.9375,6332.8125
80.96875,6333.90625
81.0,6335.0
81.03125,6336.09375
81.0625,6337.1875
81.09375,6338.28125
81.125,6339.375
81.15625,6340.46875
81.1875,6341.5625
81.21875,6342.65625
81.25,6343.75
81.28125,6344.84375
81.3125,6345.9375
81.34375,6347.03125
81.375,6348.125
81.40625,6349.21875
81.4375,6350.3125
81.46875,6351.40625
81.5,6352.5
81.53125,6353.59375
81.5625,6354.6875
81.59375,6355.78125
81.625,6356.875
81.65625,6357.96875
81.6875,6359.0625
81.71875,6360.15625
81.75,6361.25
81.78125,6362.34375
81.8125,6363.4375
81.84375,6364.53125
81.875,6365.625
81.90625,6366.71875
81.9375,6367.8125
81.96875,6368.90625
82.0,6370.0
82.03125,6371.09375
82.0625,6372.1875
82.09375,6373.28125
82.125,6374.375
82.15625,6375.46875
82.1875,6376.5625
82.21875,6377.65625
82.25,6378.75
82.28125,6379.84375
82.3125,6380.9375
82.34375,6382.03125
82.375,6383.125
82.40625,6384.21875
82.4375,6385.3125
82.46875,6386.40625
82.5,6387.5
82.53125,6388.59375
82.5625,6389.6875
82.59375,6390.78125
82.625,6391.875
82.65625,6392.96875
82.6875,6394.0625
82.71875,6395.15625
82.75,6396.25
82.78125,6397.34375
82.8125,6398.4375
82.84375,6399.53125
82.875,6400.625
82.90625,6401.71875
82.9375,6402.8125
82.96875,6403.90625
83.0,6405.0
83.03125,6406.09375
83.0625,6407.1875
83.09375,6408.28125
83.125,6409.375
83.15625,6410.46875
83.1875,6411.5625
83.21875,6412.65625
