time(mS),current(pA)
43.71875,10221.251928638407
43.75,0.0
43.78125,14985.189432401352
43.8125,0.0
43.84375,0.0
43.875,0.0
43.90625,779.0301630545116
43.9375,0.0
43.96875,6769.194969878832
44.0,11444.936979842803
44.03125,0.0
44.0625,0.0
44.09375,0.0
44.125,3124.7552822658186
44.15625,10832.959980973324
44.1875,10551.20018233736
44.21875,0.0
44.25,0.0
44.28125,0.0
44.3125,2697.0730817397794
44.34375,0.0
44.375,0.0
44.40625,8515.05677401607
44.4375,4669.633685771633
44.46875,0.0
44.5,0.0
44.53125,14730.417832324192
44.5625,9787.813563072119
44.59375,14012.894919460261
44.625,0.0
44.65625,11530.005932684187
44.6875,0.0
44.71875,0.0
44.75,11223.601424446659
44.78125,0.0
44.8125,14910.049803956717
44.84375,0.0
44.875,6168.126885334803
44.90625,0.0
44.9375,0.0
44.96875,8008.665912545574
45.0,0.0
45.03125,0.0
45.0625,0.0
45.09375,0.0
45.125,0.0
45.15625,0.0
45.1875,14506.73165343731
45.21875,0.0
45.25,0.0
45.28125,9309.300264466225
45.3125,0.0
45.34375,0.0
45.375,9435.495615486527
45.40625,0.0
45.4375,8683.977847273049
45.46875,0.0
45.5,0.0
45.53125,0.0
45.5625,7205.800739089213
45.59375,0.0
45.625,2505.9270031148008
45.65625,0.0
45.6875,0.0
45.71875,0.0
45.75,0.0
45.78125,0.0
45.8125,0.0
45.84375,0.0
45.875,0.0
45.90625,4475.983031777353
45.9375,0.0
45.96875,0.0
46.0,0.0
46.03125,0.0
46.0625,6510.0246476736465
46.09375,0.0
46.125,0.0
46.15625,0.0
46.1875,0.0
46.21875,0.0
46.25,11846.097045514973
46.28125,13123.667894731634
46.3125,1428.7810008426154
46.34375,7580.478036840205
46.375,0.0
46.40625,0.0
46.4375,0.0
46.46875,14191.07747940499
46.5,0.0
46.53125,0.0
46.5625,10500.576349212468
46.59375,7149.4690181946125
46.625,11163.952985783053
46.65625,3212.7238914950194
46.6875,5291.650705032045
46.71875,0.0
46.75,0.0
46.78125,0.0
46.8125,4196.755826306924
46.84375,11265.978468966965
46.875,0.0
46.90625,1463.8831856294237
46.9375,0.0
46.96875,0.0
47.0,0.0
47.03125,0.0
47.0625,0.0
47.09375,2231.4366813697984
47.125,0.0
47.15625,0.0
47.1875,0.0
47.21875,0.0
47.25,2135.575979434655
47.28125,0.0
47.3125,0.0
47.34375,0.0
47.375,0.0
47.40625,0.0
47.4375,0.0
47.46875,0.0
47.5,0.0
47.53125,9280.144709198277
47.5625,0.0
47.59375,0.0
47.625,2274.025287914973
47.65625,0.0
47.6875,0.0
47.71875,0.0
47.75,0.0
47.78125,0.0
47.8125,9696.258604539866
47.84375,0.0
47.875,0.0
47.90625,4720.0961727595495
47.9375,0.0
47.96875,0.0
48.0,0.0
48.03125,0.0
48.0625,0.0
48.09375,0.0
48.125,0.0
48.15625,0.0
48.1875,0.0
48.21875,5981.314456998133
48.25,0.0
48.28125,0.0
48.3125,0.0
48.34375,5776.5401069228565
48.375,0.0
48.40625,9390.691596264875
48.4375,0.0
48.46875,0.0
48.5,0.0
48.53125,0.0
48.5625,4075.8740278580262
48.59375,0.0
48.625,5775.20368153786
48.65625,5395.485205410039
48.6875,0.0
48.71875,0.0
48.75,0.0
48.78125,0.0
48.8125,8402.620812111074
48.84375,0.0
48.875,0.0
48.90625,0.0
48.9375,2610.8695395431296
48.96875,14789.268360658316
49.0,0.0
49.03125,10092.17242576862
49.0625,0.0
49.09375,0.0
49.125,0.0
49.15625,9542.61316696527
49.1875,11321.442640411073
49.21875,0.0
49.25,0.0
49.28125,0.0
49.3125,8249.901653233897
49.34375,0.0
49.375,4628.719616005446
49.40625,1995.7220253132264
49.4375,0.0
49.46875,0.0
49.5,0.0
49.53125,3329.9694837418724
49.5625,1989.109447434616
49.59375,0.0
49.625,0.0
49.65625,0.0
49.6875,0.0
49.71875,0.0
49.75,0.0
49.78125,0.0
49.8125,0.0
49.84375,0.0
49.875,2546.4117478230496
49.90625,0.0
49.9375,0.0
49.96875,0.0
50.0,0.0
50.03125,0.0
50.0625,0.0
50.09375,5030.336983434897
50.125,0.0
50.15625,5606.309386907933
50.1875,0.0
50.21875,8220.332283462472
50.25,4266.526994824637
50.28125,3566.403570747942
50.3125,0.0
50.34375,3714.6708167797347
50.375,699.3092857772403
50.40625,0.0
50.4375,12287.241728518291
50.46875,9390.617814983145
50.5,0.0
50.53125,0.0
50.5625,2081.1953960662045
50.59375,0.0
50.625,0.0
50.65625,5758.607768045076
50.6875,0.0
50.71875,1371.8906840473471
50.75,0.0
50.78125,9838.753883019663
50.8125,0.0
50.84375,0.0
50.875,0.0
50.90625,0.0
50.9375,9137.278247666865
50.96875,0.0
51.0,0.0
51.03125,9212.348778765005
51.0625,0.0
51.09375,0.0
51.125,0.0
51.15625,744.5950015265951
51.1875,0.0
51.21875,0.0
51.25,0.0
51.28125,0.0
51.3125,0.0
51.34375,0.0
51.375,0.0
51.40625,0.0
51.4375,0.0
51.46875,0.0
51.5,0.0
51.53125,0.0
51.5625,0.0
51.59375,0.0
51.625,22.080368744187282
51.65625,0.0
51.6875,11590.963618485814
51.71875,5057.336824796821
51.75,0.0
51.78125,12644.777364657179
51.8125,2584.995887816964
51.84375,5994.005774073427
51.875,0.0
51.90625,0.0
51.9375,0.0
51.96875,0.0
52.0,14693.538431194695
52.03125,7565.932560603303
52.0625,1204.8465848369638
52.09375,6243.5499216726075
52.125,0.0
52.15625,14320.013080635723
52.1875,0.0
52.21875,0.0
52.25,0.0
52.28125,0.0
52.3125,0.0
52.34375,8996.340651041079
52.375,0.0
52.40625,0.0
52.4375,0.0
52.46875,0.0
52.5,0.0
52.53125,0.0
52.5625,13870.249998756475
52.59375,12422.130630596128
52.625,0.0
52.65625,0.0
52.6875,0.0
52.71875,0.0
52.75,7029.680189719687
52.78125,0.0
52.8125,0.0
52.84375,0.0
52.875,0.0
52.90625,6370.083831917126
52.9375,0.0
52.96875,5246.444069607775
53.0,0.0
53.03125,0.0
53.0625,3867.8080247124103
53.09375,0.0
53.125,0.0
53.15625,9426.515417539013
53.1875,0.0
53.21875,0.0
53.25,0.0
53.28125,0.0
53.3125,0.0
53.34375,7485.27993316026
53.375,10090.83584580138
53.40625,0.0
53.4375,0.0
53.46875,9795.679283012612
53.5,0.0
53.53125,0.0
53.5625,3346.492363272063
53.59375,0.0
53.625,0.0
53.65625,0.0
53.6875,2095.9276783712035
53.71875,0.0
53.75,14945.34718839891
53.78125,0.0
53.8125,0.0
53.84375,0.0
53.875,0.0
53.90625,0.0
53.9375,0.0
53.96875,0.0
54.0,9288.190813731075
54.03125,0.0
54.0625,0.0
54.09375,0.0
54.125,12092.02920313172
54.15625,1500.9054605549754
54.1875,0.0
54.21875,0.0
54.25,5009.895167682361
54.28125,7611.548240326008
54.3125,9561.33251823037
54.34375,0.0
54.375,0.0
54.40625,0.0
54.4375,0.0
54.46875,0.0
54.5,0.0
54.53125,0.0
54.5625,0.0
54.59375,0.0
54.625,0.0
54.65625,6430.424865135962
54.6875,1654.5195228942223
54.71875,0.0
54.75,0.0
54.78125,12502.175658899761
54.8125,0.0
54.84375,0.0
54.875,7436.490289265247
54.90625,0.0
54.9375,10871.397020818524
54.96875,11851.103907321545
55.0,0.0
55.03125,0.0
55.0625,10990.151859948992
55.09375,14324.562019640682
55.125,7916.987730836259
55.15625,2085.1658400162464
55.1875,0.0
55.21875,0.0
55.25,0.0
55.28125,2961.601837984154
55.3125,0.0
55.34375,0.0
55.375,1146.2374843421685
55.40625,14763.19782950585
55.4375,0.0
55.46875,0.0
55.5,0.0
55.53125,0.0
55.5625,3422.3700493839733
55.59375,14398.148547248964
55.625,0.0
55.65625,0.0
55.6875,0.0
55.71875,0.0
55.75,0.0
55.78125,938.6208778573852
55.8125,0.0
55.84375,2398.5438733561105
55.875,14611.260324716734
55.90625,5859.4062646739385
55.9375,6660.151722916603
55.96875,0.0
56.0,0.0
56.03125,0.0
56.0625,0.0
56.09375,0.0
56.125,830.5048239689994
56.15625,0.0
56.1875,0.0
56.21875,8847.799645395598
56.25,0.0
56.28125,0.0
56.3125,0.0
56.34375,1322.4498173724626
56.375,0.0
56.40625,0.0
56.4375,7603.847636015256
56.46875,12911.789298755366
56.5,0.0
56.53125,717.4322817478335
56.5625,0.0
56.59375,3256.5626105647607
56.625,0.0
56.65625,4908.769916134327
56.6875,0.0
56.71875,0.0
56.75,0.0
56.78125,0.0
56.8125,0.0
56.84375,12872.428948238521
56.875,0.0
56.90625,123.43247729839801
56.9375,0.0
56.96875,0.0
57.0,0.0
57.03125,5951.706252628918
57.0625,0.0
57.09375,0.0
57.125,8.2460332860268
57.15625,2255.425676167258
57.1875,4751.14335286732
57.21875,0.0
57.25,13479.225204348866
57.28125,0.0
57.3125,0.0
57.34375,0.0
57.375,12654.899413186155
57.40625,0.0
57.4375,0.0
57.46875,14064.702712824232
57.5,0.0
57.53125,13184.969681002223
57.5625,0.0
57.59375,0.0
57.625,1045.5235654904254
57.65625,0.0
57.6875,0.0
57.71875,14082.815928803182
57.75,0.0
57.78125,5725.935394518622
57.8125,0.0
57.84375,1298.2445945287063
57.875,14601.475916808238
57.90625,8333.351302577435
57.9375,0.0
57.96875,0.0
58.0,0.0
58.03125,0.0
58.0625,0.0
58.09375,10513.801828987285
58.125,0.0
58.15625,6543.0029368177775
58.1875,0.0
58.21875,0.0
58.25,0.0
58.28125,8617.998847122679
58.3125,4304.574444897167
58.34375,12953.77329890208
58.375,0.0
58.40625,13177.592008202744
58.4375,0.0
58.46875,8539.754563461707
58.5,10144.045418991309
58.53125,0.0
58.5625,0.0
58.59375,0.0
58.625,256.74798629332196
58.65625,9814.380756678389
58.6875,0.0
58.71875,0.0
58.75,0.0
58.78125,3371.381008359013
58.8125,0.0
58.84375,0.0
58.875,0.0
58.90625,8009.834304063254
58.9375,0.0
58.96875,0.0
59.0,0.0
59.03125,0.0
59.0625,0.0
59.09375,0.0
59.125,3526.6482048952776
59.15625,0.0
59.1875,379.55702336552264
59.21875,0.0
59.25,0.0
59.28125,0.0
59.3125,0.0
59.34375,0.0
59.375,0.0
59.40625,0.0
59.4375,13338.92743306011
59.46875,11786.902589938507
59.5,0.0
59.53125,0.0
59.5625,0.0
59.59375,896.0788093867877
59.625,14758.995818566349
59.65625,11870.83617034611
59.6875,0.0
59.71875,8521.170753289158
59.75,4064.6002722440735
59.78125,0.0
59.8125,0.0
59.84375,0.0
59.875,0.0
59.90625,0.0
59.9375,623.8160129874592
59.96875,621.9977622672357
60.0,0.0
60.03125,13988.985087139505
60.0625,0.0
60.09375,0.0
60.125,0.0
60.15625,0.0
60.1875,0.0
60.21875,0.0
60.25,0.0
60.28125,0.0
60.3125,0.0
60.34375,0.0
60.375,2603.805587358086
60.40625,3504.8499354113032
60.4375,0.0
60.46875,11118.310447603286
60.5,0.0
60.53125,5436.454153475374
60.5625,0.0
60.59375,14721.41702927829
60.625,0.0
60.65625,0.0
60.6875,0.0
60.71875,2301.86036711261
60.75,0.0
60.78125,11929.503859658735
60.8125,0.0
60.84375,0.0
60.875,4828.581798293668
60.90625,0.0
60.9375,0.0
60.96875,0.0
61.0,0.0
61.03125,0.0
61.0625,7823.0093648885295
61.09375,0.0
61.125,0.0
61.15625,0.0
61.1875,2865.161799337972
61.21875,339.7316238111353
61.25,0.0
61.28125,9935.792326722902
61.3125,0.0
61.34375,0.0
61.375,0.0
61.40625,0.0
61.4375,0.0
61.46875,0.0
61.5,0.0
61.53125,0.0
61.5625,8264.767982958077
61.59375,12921.76974735992
61.625,0.0
61.65625,0.0
61.6875,0.0
61.71875,0.0
61.75,0.0
61.78125,0.0
61.8125,0.0
61.84375,0.0
61.875,0.0
61.90625,0.0
61.9375,0.0
61.96875,12820.0081544342
62.0,0.0
62.03125,9207.02948036148
62.0625,0.0
62.09375,2185.451079510663
62.125,0.0
62.15625,12583.41190002999
62.1875,7542.496865414717
62.21875,0.0
62.25,0.0
62.28125,1700.4939674519565
62.3125,3480.2950443766936
62.34375,0.0
62.375,0.0
62.40625,0.0
62.4375,0.0
62.46875,0.0
62.5,5545.002686290178
62.53125,0.0
62.5625,5080.113027012836
62.59375,0.0
62.625,0.0
62.65625,7456.763737850078
62.6875,0.0
62.71875,0.0
62.75,9935.047279013372
62.78125,0.0
62.8125,0.0
62.84375,0.0
62.875,8479.316593173828
62.90625,14326.41229973171
62.9375,0.0
62.96875,0.0
63.0,0.0
63.03125,0.0
63.0625,9731.482363500907
63.09375,3442.7718765731884
63.125,0.0
63.15625,0.0
63.1875,10707.01055149534
63.21875,0.0
63.25,0.0
63.28125,0.0
63.3125,3265.303213342511
63.34375,6225.42093532207
63.375,0.0
63.40625,0.0
63.4375,1769.6839248168667
63.46875,0.0
63.5,0.0
63.53125,0.0
63.5625,2588.225801335506
63.59375,0.0
63.625,0.0
63.65625,0.0
63.6875,2621.8773440135733
63.71875,0.0
63.75,0.0
63.78125,8453.66714026019
63.8125,0.0
63.84375,0.0
63.875,0.0
63.90625,0.0
63.9375,0.0
63.96875,0.0
64.0,11309.490694181835
64.03125,0.0
64.0625,8375.704140838961
64.09375,0.0
64.125,0.0
64.15625,0.0
64.1875,0.0
64.21875,0.0
64.25,0.0
64.28125,0.0
64.3125,0.0
64.34375,1539.3021544392193
64.375,0.0
64.40625,13580.154691323054
64.4375,8452.82969985721
64.46875,0.0
64.5,0.0
64.53125,0.0
64.5625,3170.8064820965456
64.59375,13210.99629142282
64.625,0.0
64.65625,0.0
64.6875,0.0
64.71875,0.0
64.75,0.0
64.78125,0.0
64.8125,13578.71636050588
64.84375,0.0
64.875,7295.009000135761
64.90625,0.0
64.9375,0.0
64.96875,0.0
65.0,0.0
65.03125,0.0
65.0625,0.0
65.09375,0.0
65.125,0.0
65.15625,2756.678839369
65.1875,0.0
65.21875,5203.910494764125
65.25,0.0
65.28125,0.0
65.3125,0.0
65.34375,0.0
65.375,0.0
65.40625,0.0
65.4375,9140.705002015042
65.46875,2765.3207614341623
65.5,0.0
65.53125,7751.783375386477
65.5625,13149.001599800882
65.59375,13827.06210559928
65.625,0.0
65.65625,6965.7949887759005
65.6875,0.0
65.71875,0.0
65.75,2986.5723782936293
65.78125,0.0
65.8125,0.0
65.84375,10251.41806372057
65.875,12112.413736029033
65.90625,0.0
65.9375,2586.2851909544256
65.96875,3596.709822918215
66.0,0.0
66.03125,9050.850227527564
66.0625,0.0
66.09375,0.0
66.125,0.0
66.15625,6606.913326114553
66.1875,0.0
66.21875,3808.985545248411
66.25,0.0
66.28125,11043.09093459274
66.3125,0.0
66.34375,0.0
66.375,0.0
66.40625,0.0
66.4375,8633.507839344491
66.46875,0.0
66.5,0.0
66.53125,0.0
66.5625,14632.040109826661
66.59375,0.0
66.625,7588.4363645792055
66.65625,10672.590140208662
66.6875,0.0
66.71875,0.0
66.75,14215.41334237403
66.78125,3016.65733509058
66.8125,0.0
66.84375,0.0
66.875,0.0
66.90625,10077.190900984855
66.9375,1759.2211458049444
66.96875,0.0
67.0,2484.256516038332
67.03125,0.0
67.0625,0.0
67.09375,14178.952067026
67.125,0.0
67.15625,999.0888809465625
67.1875,0.0
67.21875,0.0
67.25,13649.374650792573
67.28125,10677.354602787867
67.3125,2263.6160622888137
67.34375,0.0
67.375,0.0
67.40625,0.0
67.4375,0.0
67.46875,0.0
67.5,0.0
67.53125,0.0
67.5625,4773.200476153578
67.59375,5061.058438714905
67.625,1739.3977778531594
67.65625,5582.752670060639
67.6875,7514.793791749562
67.71875,0.0
67.75,0.0
67.78125,0.0
67.8125,0.0
67.84375,273.6407460965873
67.875,0.0
67.90625,0.0
67.9375,0.0
67.96875,0.0
68.0,0.0
68.03125,9630.54695887624
68.0625,576.2512310709117
68.09375,14470.01658961073
68.125,0.0
68.15625,0.0
68.1875,0.0
68.21875,0.0
68.25,0.0
68.28125,0.0
68.3125,0.0
68.34375,0.0
68.375,0.0
68.40625,6318.286587199115
68.4375,0.0
68.46875,0.0
68.5,0.0
68.53125,0.0
68.5625,9352.343149355898
68.59375,8064.696479687349
68.625,0.0
68.65625,0.0
68.6875,6751.911869438282
68.71875,8759.224715294116
68.75,2451.044782285633
68.78125,0.0
68.8125,3231.248342353805
68.84375,0.0
68.875,0.0
68.90625,12686.18925305147
68.9375,0.0
68.96875,0.0
69.0,0.0
69.03125,11470.95802636643
69.0625,14992.873763121823
69.09375,14839.67518275151
69.125,0.0
69.15625,0.0
69.1875,2684.666104272366
69.21875,0.0
69.25,0.0
69.28125,0.0
69.3125,2713.908119805931
69.34375,0.0
69.375,0.0
69.40625,13910.036963316501
69.4375,0.0
69.46875,10418.914438206302
69.5,12238.346687039388
69.53125,2604.020654597317
69.5625,0.0
69.59375,0.0
69.625,0.0
69.65625,9486.26292854139
69.6875,3390.2450220661062
69.71875,8703.520632523105
69.75,0.0
69.78125,0.0
69.8125,0.0
69.84375,0.0
69.875,0.0
69.90625,0.0
69.9375,0.0
69.96875,0.0
70.0,9016.84529823893
70.03125,5166.250856869709
70.0625,0.0
70.09375,0.0
70.125,5719.675739258797
70.15625,0.0
70.1875,6215.17714012723
70.21875,7078.940804718273
70.25,0.0
70.28125,0.0
70.3125,0.0
70.34375,0.0
70.375,0.0
70.40625,12618.28550646487
70.4375,0.0
70.46875,10307.994203336795
70.5,0.0
70.53125,5824.610720830909
70.5625,0.0
70.59375,0.0
70.625,0.0
70.65625,0.0
70.6875,11773.779970018144
70.71875,0.0
70.75,7316.676825837015
70.78125,0.0
70.8125,13606.53621424352
70.84375,0.0
70.875,0.0
70.90625,0.0
70.9375,2493.3627998267325
70.96875,0.0
71.0,0.0
71.03125,0.0
71.0625,0.0
71.09375,0.0
71.125,0.0
71.15625,14921.218928619366
71.1875,2125.7038117755706
71.21875,0.0
71.25,0.0
71.28125,14778.206388264727
71.3125,0.0
71.34375,0.0
71.375,12262.7596956346
71.40625,0.0
71.4375,0.0
71.46875,0.0
71.5,0.0
71.53125,0.0
71.5625,0.0
71.59375,197.0343690636467
71.625,0.0
71.65625,0.0
71.6875,0.0
71.71875,10308.238915612734
71.75,0.0
71.78125,0.0
71.8125,0.0
71.84375,0.0
71.875,0.0
71.90625,0.0
71.9375,0.0
71.96875,0.0
72.0,0.0
72.03125,0.0
72.0625,0.0
72.09375,3187.6771894336757
72.125,0.0
72.15625,0.0
72.1875,10879.757377235437
72.21875,0.0
72.25,0.0
72.28125,0.0
72.3125,0.0
72.34375,0.0
72.375,0.0
72.40625,0.0
72.4375,0.0
72.46875,0.0
72.5,0.0
72.53125,1509.5386730969967
72.5625,3977.7499106488317
72.59375,0.0
72.625,0.0
72.65625,12874.401478369316
72.6875,0.0
72.71875,12744.471205470765
72.75,0.0
72.78125,0.0
72.8125,14762.979206486292
72.84375,0.0
72.875,0.0
72.90625,0.0
72.9375,0.0
72.96875,0.0
73.0,2232.3643013385213
73.03125,6994.1523883439695
73.0625,0.0
73.09375,0.0
73.125,0.0
73.15625,0.0
73.1875,13469.991143594705
73.21875,0.0
73.25,0.0
73.28125,0.0
73.3125,4865.99744966213
73.34375,0.0
73.375,14305.411343112142
73.40625,14457.061073916913
73.4375,9598.895007131407
73.46875,14080.54986591505
73.5,0.0
73.53125,0.0
73.5625,0.0
73.59375,0.0
73.625,0.0
73.65625,0.0
73.6875,0.0
73.71875,0.0
73.75,10328.173638769053
73.78125,0.0
73.8125,8820.234688338556
73.84375,8727.040616171984
73.875,0.0
73.90625,0.0
73.9375,0.0
73.96875,2670.4328812355843
74.0,2329.357775523281
74.03125,0.0
74.0625,0.0
74.09375,0.0
74.125,0.0
74.15625,0.0
74.1875,0.0
74.21875,13707.201334496054
74.25,9760.232666904405
74.28125,0.0
74.3125,0.0
74.34375,0.0
74.375,0.0
74.40625,14991.130144994584
74.4375,0.0
74.46875,0.0
74.5,1663.9638018555431
74.53125,0.0
74.5625,0.0
74.59375,0.0
74.625,10916.388042451115
74.65625,0.0
74.6875,8778.94731823011
74.71875,0.0
74.75,0.0
74.78125,0.0
74.8125,0.0
74.84375,0.0
74.875,10846.484209494656
74.90625,0.0
74.9375,0.0
74.96875,0.0
75.0,0.0
75.03125,0.0
75.0625,11730.016612028538
75.09375,0.0
75.125,0.0
75.15625,0.0
75.1875,0.0
75.21875,0.0
75.25,0.0
75.28125,0.0
75.3125,10766.615500505737
75.34375,0.0
75.375,11944.74485095595
75.40625,0.0
75.4375,0.0
75.46875,0.0
75.5,14214.958007831197
75.53125,0.0
75.5625,0.0
75.59375,11568.357878009721
75.625,9775.142656644335
75.65625,0.0
75.6875,3640.473645072518
75.71875,0.0
75.75,0.0
75.78125,0.0
75.8125,0.0
75.84375,5391.372788643104
75.875,12789.544037457294
75.90625,10271.595655601737
75.9375,0.0
75.96875,2036.7186418514143
76.0,0.0
76.03125,1873.2746507395016
76.0625,0.0
76.09375,0.0
76.125,5306.901938949024
76.15625,0.0
76.1875,0.0
76.21875,2839.617961079591
76.25,0.0
76.28125,0.0
76.3125,0.0
76.34375,0.0
76.375,1579.040344824877
76.40625,0.0
76.4375,0.0
76.46875,0.0
76.5,0.0
76.53125,12703.94029721367
76.5625,0.0
76.59375,12831.482711619721
76.625,13152.644564677097
76.65625,0.0
76.6875,1953.90810007039
76.71875,0.0
76.75,0.0
76.78125,0.0
76.8125,6065.7612945230385
76.84375,11768.409228296456
76.875,1005.6693958844321
76.90625,0.0
76.9375,0.0
76.96875,0.0
77.0,0.0
77.03125,0.0
77.0625,0.0
77.09375,0.0
77.125,10011.767993845137
77.15625,11067.516667753578
77.1875,0.0
77.21875,0.0
77.25,0.0
77.28125,0.0
77.3125,0.0
77.34375,0.0
77.375,11588.395133318132
77.40625,0.0
77.4375,244.05950322972492
77.46875,0.0
77.5,0.0
77.53125,4877.676134660978
77.5625,0.0
77.59375,0.0
77.625,0.0
77.65625,661.5658304337263
77.6875,7581.230134063152
77.71875,0.0
77.75,11458.987251427323
77.78125,0.0
77.8125,0.0
77.84375,0.0
77.875,8268.289239507916
77.90625,3313.6046904454774
77.9375,9666.725643964959
77.96875,0.0
78.0,3785.689643256701
78.03125,0.0
78.0625,0.0
78.09375,0.0
78.125,0.0
78.15625,0.0
78.1875,0.0
78.21875,0.0
78.25,13099.973652369084
78.28125,0.0
78.3125,1889.5939747979617
78.34375,10936.720468772653
78.375,0.0
78.40625,0.0
78.4375,0.0
78.46875,0.0
78.5,7225.464013145541
78.53125,3321.4836638117617
78.5625,0.0
78.59375,0.0
78.625,0.0
78.65625,13569.918405433682
78.6875,14838.528060277127
78.71875,0.0
78.75,2762.083066218326
78.78125,7735.234642675366
78.8125,409.01543895720425
78.84375,0.0
78.875,0.0
78.90625,7388.614748450136
78.9375,0.0
78.96875,0.0
79.0,0.0
79.03125,0.0
79.0625,0.0
79.09375,12725.093873530064
79.125,0.0
79.15625,9520.8197976946
79.1875,8335.890111058641
79.21875,9848.053717395838
79.25,0.0
79.28125,0.0
79.3125,0.0
79.34375,0.0
79.375,5769.197843992846
79.40625,6511.304016305065
79.4375,2977.779340750914
79.46875,0.0
79.5,0.0
79.53125,6386.531890989435
79.5625,0.0
79.59375,0.0
79.625,0.0
79.65625,13020.813710019578
79.6875,10626.651383606171
79.71875,11088.593432626278
79.75,0.0
79.78125,9641.894826491118
79.8125,0.0
79.84375,0.0
79.875,0.0
79.90625,0.0
79.9375,0.0
79.96875,0.0
80.0,0.0
80.03125,0.0
80.0625,0.0
80.09375,0.0
80.125,9714.642241553505
80.15625,2986.2244217750313
80.1875,228.26676438873207
80.21875,0.0
80.25,14774.549636463054
80.28125,1576.1372222869447
80.3125,0.0
80.34375,0.0
80.375,4222.214801763709
80.40625,14018.611701728141
80.4375,11747.38106556987
80.46875,0.0
80.5,13010.074298442712
80.53125,14064.098341142462
80.5625,11032.63699389017
80.59375,0.0
80.625,0.0
80.65625,9525.455447016971
80.6875,0.0
80.71875,0.0
80.75,145.29621232323876
80.78125,0.0
80.8125,0.0
80.84375,0.0
80.875,13356.830653102908
80.90625,0.0
80.9375,0.0
80.96875,0.0
81.0,4182.543730798599
81.03125,0.0
81.0625,0.0
81.09375,11011.702994625204
81.125,0.0
81.15625,0.0
81.1875,0.0
81.21875,0.0
81.25,0.0
81.28125,0.0
81.3125,0.0
81.34375,8973.46479886417
81.375,10210.237287151664
81.40625,0.0
81.4375,7845.0488010563795
81.46875,0.0
81.5,0.0
81.53125,14332.805429088388
81.5625,6342.1623637766415
81.59375,468.9819540633283
81.625,7798.606668121524
81.65625,0.0
81.6875,11412.565072785043
81.71875,0.0
81.75,0.0
81.78125,7180.491839807862
81.8125,0.0
81.84375,0.0
81.875,902.7974184874721
81.90625,0.0
81.9375,4792.9267650051015
81.96875,0.0
82.0,0.0
82.03125,0.0
82.0625,0.0
82.09375,13445.35477106231
82.125,0.0
82.15625,0.0
82.1875,0.0
82.21875,0.0
82.25,12676.517274081209
82.28125,0.0
82.3125,0.0
82.34375,0.0
82.375,0.0
82.40625,2016.766232704495
82.4375,3576.1942728582612
82.46875,0.0
82.5,12365.189258950602
82.53125,13489.676171795805
82.5625,7041.37363932527
82.59375,0.0
82.625,0.0
82.65625,0.0
82.6875,0.0
82.71875,0.0
82.75,0.0
82.78125,11075.20957020694
82.8125,0.0
82.84375,0.0
82.875,0.0
82.90625,0.0
82.9375,0.0
82.96875,0.0
83.0,0.0
83.03125,0.0
83.0625,0.0
83.09375,0.0
83.125,13401.178718037529
83.15625,1672.5526694934472
83.1875,0.0
83.21875,0.0
83.25,0.0
83.28125,768.2930392485571
83.3125,0.0
83.34375,0.0
83.375,0.0
83.40625,0.0
83.4375,0.0
83.46875,1022.782780312022
83.5,0.0
83.53125,0.0
83.5625,0.0
83.59375,0.0
83.625,597.3325146870507
83.65625,683.7842790542913
83.6875,0.0
83.71875,0.0
83.75,1629.163775401451
83.78125,0.0
83.8125,14699.327341656926
83.84375,7654.985565166681
83.875,0.0
83.90625,0.0
83.9375,9673.418717502675
83.96875,8766.57692758352
84.0,0.0
84.03125,14595.8714759604
84.0625,5344.1903316807475
84.09375,0.0
84.125,0.0
84.15625,0.0
84.1875,4062.6428370081203
84.21875,0.0
84.25,2518.3894770554825
84.28125,1167.2029770819952
84.3125,0.0
84.34375,0.0
84.375,0.0
84.40625,0.0
84.4375,0.0
84.46875,0.0
84.5,0.0
84.53125,0.0
84.5625,14758.117705634042
84.59375,0.0
84.625,0.0
84.65625,14825.801454142458
84.6875,0.0
84.71875,0.0
84.75,0.0
84.78125,0.0
84.8125,0.0
84.84375,0.0
84.875,0.0
84.90625,4741.19139433874
84.9375,0.0
84.96875,0.0
85.0,0.0
85.03125,0.0
85.0625,10472.526328988555
85.09375,522.8121737390845
85.125,0.0
85.15625,14220.690059872419
85.1875,5230.023293576081
85.21875,0.0
85.25,11796.862597759504
85.28125,12561.386331928561
85.3125,5895.432143177246
85.34375,8352.181184456887
85.375,0.0
85.40625,0.0
85.4375,0.0
85.46875,0.0
85.5,382.06919589516497
85.53125,14306.000063172143
85.5625,2484.4703525804084
85.59375,0.0
85.625,13758.257875270398
85.65625,0.0
85.6875,0.0
85.71875,0.0
85.75,0.0
85.78125,0.0
85.8125,0.0
85.84375,0.0
85.875,0.0
85.90625,3581.2989609121682
85.9375,6269.935785957526
85.96875,5665.278312436129
86.0,0.0
86.03125,7288.892897287986
86.0625,0.0
86.09375,0.0
86.125,0.0
86.15625,0.0
86.1875,0.0
86.21875,0.0
86.25,0.0
86.28125,0.0
86.3125,11415.619781524392
86.34375,0.0
86.375,0.0
86.40625,0.0
86.4375,7943.5282401222985
86.46875,0.0
86.5,6439.073402779019
86.53125,0.0
86.5625,0.0
86.59375,0.0
86.625,13599.60433924779
86.65625,0.0
86.6875,5794.593407778489
86.71875,3371.0358465122285
86.75,0.0
